531_at,35760_at,418_at,33337_at,34965_at,39310_at,38415_at,36028_at,33170_at,1434_at,38692_at,38559_at,38712_at,32816_at,34668_at,32318_s_at,40656_at,31633_g_at,37194_at,34862_at,34910_s_at,37541_at,955_at,34722_at,37490_at,39983_at,31535_i_at,40245_at,41084_at,38413_at,36964_at,33888_at,35739_at,1152_i_at,1308_g_at,32340_s_at,32954_at,34373_at,41222_at,41824_at,36115_at,36755_s_at,1929_at,32063_at,40447_at,34666_at,37446_at,36100_at,32725_at,41276_at,33386_at,32540_at,34225_at,36720_at,33294_at,31692_at,AFFX-M27830_M_at,36152_at,202_at,34033_s_at,33245_at,38626_at,39884_g_at,225_at,37930_at,1857_at,1000_at,35719_at,36143_at,35827_at,41469_at,41717_at,31744_at,39676_at,33414_at,33369_at,37409_at,41736_g_at,1076_at,914_g_at,34782_at,33404_at,32049_f_at,41710_at,1817_at,41798_at,37948_at,39586_at,37920_at,39954_r_at,41725_at,1389_at,34140_at,39130_at,37758_s_at,41579_s_at,38109_at,38788_at,39023_at,38526_at,class
-0.7746,-1.022,-0.507,-0.9241,-0.819,-0.6889,-0.7159,-0.9107,-0.7608,-0.659,-0.8333,-0.5413,-0.2581,-0.9515,-1.0053,-0.9533,-0.7504,-0.49,-0.4513,-0.705,-0.6962,-0.4763,-0.9251,-0.5942,-0.7222,-0.8673,-0.3748,0.0394,-0.7931,-0.6723,-0.7158,-1.0478,-0.604,-0.6092,-0.7606,-0.914,-1.0084,-0.0282,-0.9556,-0.7668,-0.8078,-0.7279,-0.6852,-0.3065,-0.9426,-0.5833,-0.4796,-0.6174,-0.7349,-0.662,-0.2071,-0.3343,-0.5466,-0.9276,-0.7039,-0.6888,-0.3176,-1.057,-1.0011,-0.4914,-0.1059,-0.4846,-0.8857,-0.067,-0.6172,-0.5963,-0.7746,-0.7568,-0.7407,-1.1216,-0.5706,-0.8943,-0.6308,-0.3841,-1.1059,-0.8127,-0.575,-0.8143,-0.9276,-0.6214,-0.8475,0.1955,-0.5901,-0.2953,-0.9364,-0.6168,-0.6397,0.1186,-0.5893,-0.8791,-0.8368,-0.2608,-0.4875,-1.1674,0.1907,-1.0122,-0.3407,-0.5157,-0.7427,-0.513,before Th
-0.617,1.6136,1.0186,0.1014,-0.5522,0.2588,2.2366,0.1227,0.4802,0.1083,3.3249,-0.0731,-0.2814,0.8989,1.1325,1.1875,1.1714,1.0173,-0.2916,1.1293,-0.4293,1.054,0.0514,0.5843,0.8227,0.1516,0.6211,-0.6025,1.8045,-0.2771,1.4265,1.5334,-0.3493,-0.5239,0.2781,2.4679,0.9906,1.056,-0.3624,1.0254,0.8737,0.2052,0.4878,-0.2707,0.2039,-0.4987,1.0835,0.83,1.3101,0.047,-0.8184,-0.0232,0.7609,-0.7106,2.0119,-0.9367,-0.1527,0.1303,0.4757,-0.8463,0.3437,0.7763,1.5556,0.9456,-0.1933,-0.7459,-0.617,-0.1381,0.6997,0.6395,1.0071,1.5473,0.5288,0.0641,-0.4946,1.911,1.6972,-0.684,-0.7106,-0.2729,1.3574,-0.2569,0.5178,-0.8717,1.7246,-0.0749,1.0586,-0.3566,2.6588,0.2727,1.5356,-0.3657,-0.4784,0.7668,0.8314,0.5328,0.8853,0.8773,0.4023,-0.1571,before Th
0.0482,0.7943,1.7388,0.8343,0.3019,-0.5087,0.0109,-0.0273,-0.1444,0.8749,0.9976,1.2331,-0.9508,0.7807,0.4048,0.6928,1.2635,1.5562,-0.4157,0.7102,1.5204,-0.5237,0.7003,1.3875,1.1593,0.8819,0.3475,-0.624,0.082,0.2885,0.3484,1.7579,-0.0874,0.6659,0.9048,1.6238,1.1922,1.0977,0.2164,1.3453,0.4291,0.5301,-0.4416,-0.2201,-0.1587,-0.4243,-0.1014,-0.4961,-0.7214,1.4128,-0.7898,0.7829,0.0617,0.6189,-0.1245,1.1899,-0.0043,0.5141,0.6903,0.5855,-0.0241,0.4965,2.4311,0.9776,-0.3397,1.1001,0.0482,0.9501,0.4933,1.0454,0.9086,0.0205,-0.3613,0.9664,1.0591,-0.2102,0.9267,1.6953,0.6189,0.4507,0.8376,1.4871,0.0996,1.9458,1.0456,0.5996,1.5246,-0.3251,-0.0457,-0.6227,1.4445,0.7463,0.7693,0.127,0.8194,0.5487,0.6679,0.6665,0.9029,0.1877,before Th
0.6218,-0.0218,0.4792,0.1335,1.0608,-0.3243,1.87,-0.8135,1.1019,-0.2654,0.1903,2.3649,3.3114,-0.1269,2.984,-0.1276,0.5862,-0.4975,0.0483,-0.0026,-0.189,1.5503,-0.6754,4.5952,2.4639,0.934,2.5728,1.9228,0.5536,-0.1311,0.6966,-0.9153,-0.9809,4.6255,2.866,-0.2406,-0.8937,-0.6336,1.8376,1.1412,2.5256,0.9355,4.6094,0.6185,1.043,1.0079,1.2708,-0.4523,-0.8033,1.4927,0.943,2.9784,1.2862,0.1121,2.2799,-0.8629,1.8591,0.4901,2.1583,-0.8409,2.0957,-0.3351,1.2428,2.0258,2.8813,-0.6379,0.6218,-0.7746,-0.5867,0.942,2.6083,0.139,-0.2362,0.6156,-0.9263,0.87,-0.1094,0.004,0.1121,-0.3625,0.7154,-0.1533,1.7248,-0.363,0.0521,-0.6569,1.1751,0.9355,2.5857,-0.3619,0.5041,-0.694,1.6615,0.3942,3.9617,1.2129,2.2235,-0.8336,0.0392,2.3724,before Th
0.2733,0.569,-0.4693,0.778,0.0179,5.2419,0.2411,-0.0775,2.6722,0.7833,0.5097,1.4726,2.3883,1.0753,0.167,-0.0183,-0.7372,1.9148,0.2932,-0.4668,2.3994,1.8222,0.6215,-0.5277,0.105,-0.5721,0.9489,1.7847,-0.8752,-0.1321,1.3074,0.4628,3.1351,2.3615,2.0415,0.0902,0.9352,-1.0601,0.6106,0.5729,0.2,0.1556,1.4969,-0.1869,-0.6681,-0.3338,2.4546,-0.6764,-0.5621,2.7101,1.853,2.8973,0.9201,2.2058,1.3278,-0.1664,0.5472,0.0758,0.3518,0.1375,0.8628,0.6113,0.7915,3.6851,2.3303,1.3519,0.2733,-0.7438,1.3605,1.0259,1.627,0.7298,2.071,-0.271,0.6336,0.4341,-0.5871,0.5944,2.2058,3.4672,0.6374,-0.2846,1.7521,0.0104,1.1115,0.877,2.3492,0.1773,-0.1336,1.7579,0.9172,-0.7601,-0.267,0.0935,0.3481,0.8402,-0.23,-0.8461,0.9805,-0.0415,before Th
0.4454,0.4999,1.0709,0.5222,-0.3414,-0.4177,0.0713,0.1317,1.11,-0.0767,0.9248,0.8119,0.4228,1.0909,1.092,0.5804,0.2315,1.5565,0.5208,0.2287,-0.461,-0.4203,1.5151,0.0061,0.8548,0.8841,0.4492,1.0631,0.6868,0.3633,1.3414,1.3528,1.1337,-0.5803,-0.9551,0.2071,0.5304,0.4807,0.8428,0.3762,1.0758,0.6008,1.2173,-0.278,1.8236,0.4996,1.3104,1.3407,1.852,0.5891,2.4604,0.4528,0.1262,0.5829,0.7575,0.5363,-0.3989,1.0019,0.6084,1.0143,0.914,0.7774,1.5207,-0.5037,-0.1863,0.2618,0.4454,1.0629,-0.1051,1.0805,0.1184,0.4504,0.8111,0.0652,0.3699,0.4473,0.9694,0.4718,0.5829,2.0073,-0.1342,-0.4033,0.2544,1.4442,1.0571,1.3092,0.8012,0.8903,0.4313,0.3984,1.0233,1.4875,1.4975,0.2888,1.3091,1.4573,0.1703,1.4539,0.997,0.7179,before Th
-0.6897,0.6531,0.2453,0.4994,0.3552,1.2782,-0.2446,1.1228,0.6477,0.9604,0.6248,0.9249,-0.9048,0.485,1.6368,1.0214,1.1931,-0.4669,3.4758,0.9942,0.2651,0.8604,-0.2432,0.0539,2.0054,0.1865,1.7426,-0.6272,-0.5073,0.8459,-0.422,-0.0392,0.347,-0.5222,1.5743,0.3079,1.5163,1.4892,0.2692,0.9062,0.2833,2.2856,2.7988,-0.1318,-0.2746,0.2057,0.401,1.4225,0.5421,1.0486,-0.7337,1.3517,1.2132,1.1811,-0.8824,-0.0008,-0.047,0.4329,-0.4929,0.558,0.2182,1.7651,1.102,1.4873,-0.04,2.4204,-0.6897,1.0885,0.3878,2.4021,1.4026,0.3453,-0.2917,-0.287,-0.3952,-0.6109,4.2336,0.1183,1.1811,-0.5118,2.4175,-0.3382,0.447,-0.7492,0.6129,0.0851,0.3348,1.0798,2.2205,-0.5212,0.2611,-0.786,4.3904,1.0372,-0.5824,1.366,-0.97,1.5136,-0.1159,-0.6196,before Th
1.674,1.2132,0.2269,0.4349,0.0154,-0.519,-0.1429,2.8552,2.1167,1.6941,0.4619,0.6575,1.636,2.3809,0.0696,0.2609,0.6848,2.4302,0.358,-0.2855,-0.5941,0.6518,0.4057,0.508,1.6226,2.8334,0.18,1.7545,0.266,-0.0994,1.4072,-0.2213,0.6449,-0.5324,1.514,-0.1721,-0.6196,-0.5076,2.2156,0.2745,0.8707,1.1173,0.4085,-0.106,0.1548,1.463,2.9218,-0.3579,1.3923,1.9508,-0.555,0.5112,1.0439,2.0199,-1.046,0.3905,-0.5014,1.1125,0.7571,0.9352,-0.428,2.271,-0.081,2.3756,-0.4676,-0.1839,1.674,0.694,0.914,0.8534,1.8437,-0.1817,-0.2172,-0.392,-0.909,2.0143,-0.1039,0.731,2.0199,0.1265,-0.5123,-0.3207,-0.3756,1.4657,0.3924,0.8703,2.9121,0.3702,-0.3061,-0.6349,0.8161,1.6399,-0.1772,0.8144,-0.3163,2.1957,1.0894,1.7451,1.3437,3.3081,before Th
3.4738,0.8553,0.3723,0.8114,1.1057,-0.1505,0.2416,-0.2221,2.3691,0.7296,0.2306,0.2677,-0.823,2.5071,-0.767,1.1927,-0.6072,1.9682,0.63,2.2952,-0.1183,-0.4509,0.7794,-0.3588,2.0128,2.4512,1.4269,-0.37,0.0414,0.5562,-0.221,1.3289,-0.7426,1.1531,2.3249,0.8724,2.5513,0.7943,0.3126,1.8149,0.011,1.0256,1.4122,-0.1518,1.1085,3.9249,2.3307,1.5087,1.0543,-0.0021,-0.261,3.6902,0.7859,0.671,0.4038,-0.5188,-0.1834,-0.5817,0.0034,1.2317,-0.6045,0.6131,-0.7093,-0.4585,2.7279,-0.6687,3.4738,-0.2944,0.9659,1.0408,0.6444,-0.7095,0.4847,0.2305,-0.5495,0.1853,-0.7701,1.4581,0.671,-0.0488,-0.4271,-0.2233,2.3731,-0.6568,0.972,-0.663,-0.121,2.7592,0.2666,-0.5391,0.2747,0.9129,4.2393,0.1287,2.0882,1.3048,-0.7033,3.1974,1.2372,-0.2927,before Th
3.2156,0.6137,1.2493,-0.7518,0.9865,0.0666,0.1466,-0.1653,2.2847,3.6138,1.4212,-0.5614,-0.7615,-0.6269,1.3343,0.5627,4.876,1.6097,0.2739,0.8351,0.0565,0.7317,-0.3364,3.0589,-0.678,3.3795,1.9286,5.2014,-0.1715,1.1451,1.325,-1.0657,0.6363,3.5837,0.3797,1.3276,-0.9324,1.6876,0.1711,2.0214,0.4039,1.2036,-0.5987,-0.2544,1.8057,-0.6594,-0.4185,2.4378,0.6801,-0.8954,0.3004,-0.3961,2.7531,-0.6028,0.2502,0.0408,-0.3717,0.3589,1.1035,-0.56,3.5753,-0.726,1.195,3.2918,-0.3041,1.3541,3.2156,-0.3948,-0.6594,0.003,-0.3549,0.411,0.3107,-0.3207,0.0734,-0.6527,2.6944,-0.1616,-0.6028,-0.1224,-0.3538,5.4321,5.656,-0.6484,0.2376,1.7876,1.2635,5.025,-0.3473,2.1512,0.3807,-0.6968,1.7448,0.2544,3.5023,1.0244,0.8328,1.0707,1.7914,0.3427,before Th
-0.4426,-0.3907,0.3172,-0.0514,0.1583,0.3654,0.203,3.3657,0.5046,0.9824,0.8731,0.6882,2.997,0.5258,0.9848,1.2529,0.215,0.952,-0.1322,0.1477,0.1145,0.1677,0.6843,1.0061,1.5651,0.1228,0.2286,1.1377,-0.0508,-0.0165,0.7165,0.9665,0.8314,2.4724,0.4809,0.2343,1.2333,0.6294,0.7383,0.3381,1.6203,0.5758,1.1437,-0.2143,1.119,-0.6657,-0.5127,0.6629,1.0935,1.5641,0.2802,1.3879,0.3504,-0.5676,-0.2727,0.0461,-0.5409,1.713,0.9605,1.2997,0.488,0.5796,0.7214,1.5697,0.4832,0.334,-0.4426,1.9699,0.2397,1.2411,0.5203,0.9178,-0.0904,0.0377,1.9891,0.1484,0.3226,0.7591,-0.5676,1.0841,0.9072,-0.2189,-0.4796,-0.4477,0.848,1.3109,0.2326,1.6872,-0.1844,-0.0331,1.4799,1.7309,0.1734,1.3479,0.3379,1.379,0.186,1.1397,1.1006,0.5891,before Th
0.0331,1.9805,-0.1277,3.1544,0.4455,-0.0183,1.8125,-0.0041,0.3559,0.846,1.4012,0.7828,1.6804,2.1842,0.4017,0.4159,-0.3969,-0.613,0.1203,0.4818,-0.5814,2.6047,0.0883,-0.6391,0.2422,0.464,1.0485,0.1185,0.4899,0.1848,1.6071,1.3658,0.1089,-0.5393,0.9335,0.2783,-0.3977,-0.7381,1.0005,1.709,0.2398,1.1203,-0.4549,-0.1793,1.561,-0.4526,2.5679,0.0213,-0.7263,1.0078,-0.6014,-0.1646,1.6577,-0.5154,0.847,0.4632,0.65,1.2273,1.6268,-0.8876,0.5581,1.6599,2.5571,0.0974,1.6817,1.206,0.0331,-0.8874,2.7459,0.6655,-0.4545,-0.6048,-0.2535,0.0822,1.2321,5.9288,0.9349,0.1765,-0.5154,0.0905,3.1167,-0.3359,0.0001,-0.81,0.4931,1.0004,1.6767,0.2778,0.3199,0.0994,0.6707,-0.3533,1.4816,1.0832,-0.5353,1.4628,2.2559,1.0603,2.2267,2.3894,before Th
-0.6409,0.5841,0.5896,0.2771,0.7603,-0.4326,0.4676,-0.3134,0.8385,3.1555,-0.502,0.5712,-0.5917,0.72,0.6798,2.0677,0.029,0.7181,-0.4169,1.1825,-0.4508,2.9175,-0.2724,0.9057,1.1446,0.0263,0.1063,0.2536,1.4869,0.1458,-0.3829,-0.3492,1.6226,-0.5361,-0.5309,0.8925,1.966,0.8904,1.8585,0.1513,0.0968,2.0239,0.8166,-0.1137,1.9434,1.1284,0.6808,0.3471,3.5983,1.5516,-0.3925,-0.0769,-0.819,-0.6387,2.6445,-0.5681,0.1854,0.5582,3.4804,-0.251,1.2101,-0.4189,-0.5687,1.0845,0.3992,-0.4489,-0.6409,0.2729,2.296,0.9258,-0.0102,2.33,3.6582,1.3673,0.6914,2.4741,-0.3423,1.8542,-0.6387,-0.5119,1.301,0.9637,0.8611,-0.8583,0.4909,-0.1584,-0.5606,0.6236,0.0748,0.8975,0.7382,-0.7911,-0.4329,0.4151,-0.6525,-0.7019,-0.6495,2.2204,2.0662,-0.6055,before Th
-0.7797,0.9717,1.3233,-0.359,0.6368,0.5784,0.249,-0.9718,2.2765,0.3496,-0.3596,1.8104,-0.4766,-0.4262,3.8571,-0.2023,1.7493,1.0579,-0.2332,0.9146,1.1182,-0.2758,0.2005,1.1174,1.1117,1.9524,3.8421,0.7497,-0.8084,-0.3362,0.8788,0.5067,2.5556,1.9545,-0.3189,0.439,1.8492,0.8218,-0.0571,0.359,0.1451,3.7899,2.8139,0.9168,0.9669,1.26,0.3518,3.7909,-0.703,1.9883,0.2195,2.0125,3.4439,4.4293,0.3917,-0.395,0.7972,-0.0705,-0.1523,-0.8404,-0.5077,-0.5241,0.8033,-0.1666,0.1137,3.8446,-0.7797,0.0584,1.1788,1.1019,-0.5229,-0.82,2.6089,-0.2896,-1.1339,-0.7107,-0.2226,-0.3569,4.4293,0.4799,0.8141,0.0618,-0.0171,-0.164,0.6063,3.2224,1.6877,2.0011,-0.2396,1.9087,-0.0911,0.3696,3.6258,2.0078,0.3522,0.8972,0.1667,-0.7382,-0.733,2.1197,before Th
0.1238,2.0798,1.1103,0.0083,-0.195,-0.5692,4.3292,0.1925,0.1007,0.0087,1.6785,0.902,0.1375,1.2515,0.5096,1.4604,0.8437,1.0219,0.9558,1.3269,0.9115,3.3745,0.0293,1.2295,0.9793,0.948,0.6533,0.1624,0.1154,0.1412,1.4085,2.3712,0.4526,0.435,0.8614,1.2457,1.4237,-0.274,0.2467,1.0678,0.5838,0.101,-0.2711,-0.0382,2.0633,1.6303,0.0226,0.8522,1.2099,0.5468,1.6353,0.0417,1.1236,1.2303,1.2194,1.3762,0.5091,0.4519,1.0159,-0.9249,-0.1565,0.2387,1.1489,0.339,2.0511,-0.8088,0.1238,-0.3302,5.3282,1.276,-0.5722,2.2845,-0.5391,0.2153,2.1019,2.2815,1.0778,0.3597,1.2303,-0.3197,1.1051,-0.4421,-0.4174,-0.8724,1.5473,0.9077,0.0828,0.1672,-0.0796,1.3854,1.6035,0.539,0.0258,1.368,-0.4978,1.2276,0.5629,0.5655,0.7413,1.8881,before Th
-0.5537,0.8815,-0.7263,0.1532,0.2472,0.0834,-0.169,0.6917,-0.6881,2.1715,0.0707,0.9281,-0.5297,0.6637,1.4406,0.5774,-0.0987,-0.7405,0.422,0.9733,-0.1156,-0.3162,0.9837,-0.1797,2.4775,-0.2259,2.1284,2.224,-1.1008,-0.0054,-0.9141,-0.9658,0.3989,2.1729,1.4199,0.0422,0.2045,1.8522,0.3656,0.3637,0.2377,2.2008,0.9456,0.0455,-0.3819,1.3335,1.8212,1.6196,1.2818,2.5722,2.1271,3.037,0.9799,0.7956,2.1849,0.5928,0.8002,0.4224,1.8022,0.5513,-0.0773,-0.7675,0.4142,0.8169,2.5137,0.7298,-0.5537,0.8354,-0.7413,1.192,1.034,0.7249,0.3797,0.7401,-0.4007,-0.6965,2.3189,-0.6112,0.7956,0.0095,0.3191,0.2893,2.2111,1.7876,0.4216,3.6152,1.721,1.9511,0.8828,-0.735,0.2859,1.2113,-0.0094,-1.0889,-0.2005,0.7528,0.2766,-0.1809,0.4088,0.9682,before Th
-0.6576,-0.6277,-0.8488,-0.7313,-0.2814,-0.334,-0.7723,-0.7978,-0.6446,-0.4557,-0.8925,-1.0277,-0.5952,-0.7984,-1.0176,-0.9564,-0.7074,-0.3274,-0.4811,0.3484,-0.6924,-0.7986,-0.6296,-0.6941,-0.9301,-0.9115,-0.7241,-0.7889,-1.002,-0.6085,-0.9691,-1.0031,-0.7281,-0.2382,-0.458,-0.7732,-0.8038,-0.8244,-0.6865,-0.6904,-0.7501,-0.4312,-0.2907,0.5668,-0.3281,-0.3592,-0.9247,-0.8607,-0.6817,-0.6478,-0.823,-0.6218,-0.6016,-0.8176,-0.7495,-0.6811,-0.5215,-1.0917,-0.6453,-0.8003,-0.8066,-1.1801,-0.6983,-0.8559,-0.2408,-0.2278,-0.6576,-0.6989,-0.5931,-0.9947,-0.6848,-0.6308,-0.5356,-0.2067,-1.0268,-0.6388,-0.7729,-0.8072,-0.8176,-0.823,-0.6839,0.1061,-0.0978,-0.8573,-0.9494,-0.7432,-0.9785,-0.122,-0.5049,-0.4945,-0.877,-0.8034,-0.4026,-0.9634,-0.7823,-0.9273,-0.8396,-0.7234,-0.8425,-0.536,before Th
